Time,Magnitude
4975,0.997658
4976,1.008694
4977,1.011056
4978,1.017380
4979,1.000111
4980,0.992715
4981,1.011874
4982,1.035669
4983,1.015770
4984,0.998947
4985,0.989991
4986,0.991442
4987,1.002649
4988,1.015015
4989,1.011920
4990,1.014899
4991,1.004340
4992,1.000934
4993,0.998480
4994,1.006631
4995,1.016272
4996,1.019018
4997,1.028154
4998,1.018042
4999,1.016582
5000,1.007861
5001,1.000064
5002,1.000399
5003,1.000425
5004,0.998194
5005,0.993535
5006,0.987663
5007,0.989316
5008,0.978522
5009,0.977274
5010,0.978438
5011,0.990597
5012,1.065131
5013,1.020775
5014,1.010881
5015,1.021004
5016,1.039268
5017,1.016230
5018,1.014233
5019,1.020593
5020,1.017733
5021,1.011249
5022,1.004102
5023,1.007798
5024,1.012400
5025,1.009930
5026,1.010589
5027,1.014374
5028,1.014729
5029,1.010011
5030,1.008219
5031,1.008690
5032,1.003587
5033,1.000761
5034,1.003613
5035,1.007878
5036,1.011684
5037,1.015165
5038,1.016673
5039,1.013108
5040,1.013344
5041,1.011711
5042,1.009483
5043,1.013206
5044,1.012058
5045,1.010757
5046,1.005903
5047,0.998765
5048,1.000917
5049,1.010008
5050,1.012775
5051,1.014539
5052,1.012160
5053,1.010257
5054,1.009721
5055,1.013334
5056,1.004021
5057,0.999997
5058,1.016982
5059,0.995767
5060,0.986566
5061,0.977902
5062,0.986187
5063,0.990290
5064,0.971326
5065,1.030103
5066,1.103098
5067,0.976118
5068,1.150447
5069,1.061115
5070,1.142718
5071,1.059619
5072,1.082510
5073,1.020012
5074,1.022782
5075,1.001351
5076,0.996577
5077,0.992250
5078,0.996078
5079,0.990913
5080,1.001045
5081,1.000070
5082,1.000676
5083,1.002542
5084,1.011367
5085,1.000713
5086,0.997028
5087,0.985234
5088,0.992722
5089,1.003892
5090,1.008299
5091,1.008370
5092,1.011246
5093,1.013631
5094,1.029418
5095,1.035159
5096,1.028751
5097,1.020650
5098,1.019274
5099,1.013265
5100,1.004583
5101,0.999739
5102,0.998334
5103,0.978991
5104,1.003935
5105,0.997975
5106,0.992534
5107,0.987081
5108,0.976458
5109,0.987789
5110,0.979328
5111,0.977543
5112,0.971229
5113,0.973163
5114,0.981761
5115,1.068899
5116,1.184594
5117,1.117937
5118,0.964259
5119,1.083747
5120,0.973340
5121,0.969125
5122,0.998824
5123,0.986757
5124,1.037650
5125,1.001420
5126,1.007369
5127,1.031107
5128,1.009726
5129,0.991819
5130,1.000599
5131,1.006895
5132,1.007532
5133,1.028860
5134,1.018788
5135,1.020308
5136,1.025957
5137,1.016573
5138,0.999365
5139,0.986316
5140,0.989749
5141,1.001770
5142,1.020652
5143,1.027325
5144,1.020076
5145,1.008875
5146,1.003051
5147,0.986683
5148,0.981734
5149,0.996837
5150,1.012549
5151,1.020934
5152,1.020766
5153,1.022358
5154,1.000176
5155,0.999238
5156,0.999083
5157,0.995420
5158,1.000266
5159,0.999655
5160,1.009482
5161,1.011186
5162,1.008915
5163,1.004224
5164,1.000546
5165,0.998805
5166,1.005675
5167,1.010542
5168,1.016855
5169,1.017755
5170,1.012578
5171,1.007021
5172,1.000724
5173,0.999203
5174,0.999333
5175,1.005127
5176,1.009480
5177,1.015450
5178,1.012187
5179,1.005143
5180,1.001136
5181,1.002385
5182,1.007967
5183,1.012156
5184,1.011322
5185,1.007401
5186,1.002398
5187,1.007925
5188,1.010931
5189,1.008578
5190,1.003247
5191,1.009300
5192,1.003882
5193,1.002456
5194,0.999373
5195,1.000036
5196,1.003099
5197,1.003496
5198,1.004434
5199,0.999291
5200,1.003538
5201,1.001552
5202,0.998499
5203,0.993926
5204,0.983751
5205,0.975235
5206,0.964609
5207,1.018369
5208,1.052852
5209,0.999092
5210,1.037427
5211,1.047336
5212,1.038865
5213,1.010991
5214,1.025846
5215,1.017897
5216,1.011229
5217,1.004981
5218,1.009627
5219,1.011878
5220,1.011189
5221,1.010835
5222,1.013626
5223,1.015599
5224,1.014218
5225,1.009119
5226,1.003222
5227,1.005246
5228,1.008145
5229,1.009472
5230,1.007033
5231,1.001498
5232,1.006536
5233,1.007411
5234,1.006703
5235,1.007139
5236,1.010918
5237,1.013025
5238,1.008366
5239,1.005984
5240,0.962828
5241,0.987341
5242,1.032926
5243,1.023820
5244,0.996105
5245,0.989421
5246,0.996669
5247,1.056037
5248,1.050258
5249,1.022214
5250,1.000653
5251,1.043417
5252,1.033019
5253,1.064471
5254,1.049314
5255,1.058379
5256,1.049547
5257,1.041474
5258,1.028879
5259,1.019009
5260,1.010437
5261,1.003139
5262,0.998594
5263,0.990004
5264,0.991567
5265,1.005563
5266,1.016050
5267,1.013812
5268,1.013010
5269,1.015176
5270,1.029481
5271,1.033396
5272,1.031901
5273,1.029698
5274,1.031114
5275,1.018066
5276,1.027271
5277,1.001249
5278,1.018007
5279,1.004845
5280,1.001215
5281,0.989916
5282,0.995292
5283,0.995102
5284,1.002173
5285,1.002087
5286,1.000699
5287,1.001209
5288,1.000076
5289,0.997520
5290,1.003744
5291,1.006535
5292,1.011101
5293,1.012565
5294,1.013498
5295,1.016300
5296,1.012363
5297,1.010597
5298,1.007243
5299,1.018209
5300,1.005696
5301,1.007144
5302,1.004034
5303,1.008575
5304,1.017147
5305,1.012812
5306,1.011353
5307,1.012587
5308,1.002901
5309,1.007862
5310,1.010797
5311,1.012615
5312,1.009460
5313,1.010811
5314,1.007031
5315,1.005746
5316,1.003950
5317,1.006902
5318,1.011038
5319,1.008142
5320,1.009376
5321,1.006808
5322,1.004878
5323,1.003609
5324,1.007398
5325,1.005065
5326,1.007076
5327,1.007447
5328,1.009180
5329,1.006763
5330,1.009653
5331,1.008220
5332,1.003391
5333,1.003044
5334,1.005145
5335,1.004995
5336,1.006319
5337,1.004419
5338,1.002440
5339,1.005806
5340,1.005834
5341,1.004979
5342,1.003209
5343,0.998689
5344,0.997154
5345,0.997528
5346,0.998719
5347,1.004008
5348,1.006420
5349,1.007619
5350,1.006692
5351,1.006722
5352,1.005965
5353,1.007512
5354,1.013650
5355,1.006053
5356,1.005438
5357,1.003961
5358,1.003891
5359,1.007765
5360,1.009518
5361,0.999128
5362,0.998956
5363,0.998878
5364,1.005607
5365,1.010306
5366,1.007901
5367,1.006953
5368,1.004154
5369,1.006371
5370,1.006391
5371,1.007033
5372,1.005743
5373,1.002544
5374,1.001295
5375,1.003687
5376,1.005817
5377,1.009689
5378,1.009569
5379,1.005616
5380,1.003738
5381,1.005210
5382,1.005431
5383,1.007204
5384,1.014818
5385,1.018781
5386,1.018245
5387,1.009893
5388,1.007541
5389,1.012991
5390,1.017173
5391,1.023188
5392,1.026241
5393,1.020448
5394,1.017870
5395,1.017593
5396,1.017202
5397,1.015586
5398,1.006231
5399,1.010479
5400,1.020595
5401,1.022308
5402,1.017864
5403,1.008820
5404,1.004055
5405,0.995484
5406,0.972230
5407,0.994667
5408,0.994752
5409,1.003122
5410,1.004213
5411,1.020098
5412,1.009902
5413,1.006080
5414,1.003971
5415,1.006422
5416,0.997001
5417,0.991776
5418,0.988788
5419,0.995265
5420,0.999028
5421,0.999988
5422,0.998703
5423,0.995944
5424,0.993826
5425,0.995682
5426,1.002228
5427,1.003898
5428,1.001477
5429,1.002531
5430,1.002683
5431,1.001604
5432,1.001804
5433,1.008435
5434,1.009490
5435,1.005121
5436,1.000660
5437,0.999825
5438,1.003440
5439,1.005442
5440,1.006661
5441,1.010591
5442,1.006498
5443,1.005790
5444,1.005185
5445,1.003292
5446,1.004268
5447,1.017595
5448,1.024314
5449,1.006909
5450,1.003833
5451,1.000116
5452,1.007136
5453,1.018666
5454,1.003871
5455,1.005409
5456,1.004742
5457,0.996506
5458,1.002883
5459,1.007187
5460,1.003591
5461,0.996221
5462,0.997485
5463,1.008992
5464,1.008174
5465,1.008571
5466,1.010756
5467,1.113669
5468,1.086186
5469,1.022651
5470,1.046483
5471,1.042393
5472,1.035071
5473,1.022930
5474,1.014257
5475,0.990749
5476,0.975787
5477,0.985401
5478,0.984245
5479,0.978080
5480,0.975352
5481,0.977461
5482,0.985817
5483,0.987863
5484,0.991482
5485,0.989548
5486,0.988512
5487,0.986313
5488,0.989614
5489,0.994885
5490,0.994182
5491,0.992180
5492,0.985320
5493,0.994952
5494,0.996711
5495,0.993189
5496,0.987543
5497,0.985935
5498,0.995081
5499,1.000681
5500,0.996495
5501,0.989203
5502,0.991114
5503,0.995485
5504,0.997968
5505,0.991498
5506,0.994445
5507,1.000884
5508,1.001169
5509,0.993253
5510,0.985731
5511,0.977999
5512,0.982570
5513,0.994732
5514,0.998953
5515,0.997252
5516,0.990895
5517,0.988277
5518,0.989108
5519,0.987078
5520,0.984119
5521,0.982751
5522,0.988156
5523,0.993789
5524,0.994785
5525,0.997224
5526,0.994292
5527,0.995117
5528,0.998746
5529,1.000691
5530,1.003648
5531,1.000756
5532,1.000949
5533,0.994946
5534,0.990757
5535,0.989242
5536,0.993953
5537,0.995112
5538,0.995012
5539,0.996491
5540,0.997010
5541,0.995663
5542,0.988238
5543,0.989794
5544,0.993533
5545,0.994201
5546,0.984631
5547,0.985137
5548,0.991088
5549,0.989188
5550,0.991881
5551,0.994995
5552,0.992824
5553,0.988760
5554,0.987095
5555,0.989041
5556,0.989300
5557,0.992107
5558,0.994383
5559,0.997761
5560,0.995593
5561,0.985862
5562,0.981789
5563,0.981236
5564,0.987252
5565,0.990894
5566,0.993508
5567,0.999245
5568,1.001525
5569,0.995802
5570,0.983531
5571,0.971616
5572,0.963584
5573,0.959465
5574,0.962939
5575,0.964430
5576,0.969775
5577,0.968631
5578,0.968406
5579,0.971442
5580,0.961114
5581,0.949261
5582,0.947740
5583,0.937175
5584,0.998290
5585,1.575282
5586,0.977992
5587,1.127468
5588,1.041326
5589,1.067675
5590,0.974189
5591,0.888380
5592,1.094109
5593,1.051498
5594,1.006545
5595,1.004204
5596,0.996939
5597,0.998170
5598,0.999435
5599,1.014908
5600,1.023387
5601,1.024098
5602,1.021089
5603,1.015998
5604,1.006930
5605,0.997583
5606,0.991913
5607,0.990374
5608,0.994232
5609,1.002933
5610,1.009272
5611,1.015128
5612,1.021844
5613,1.012654
5614,1.004788
5615,1.005280
5616,1.003316
5617,1.006415
5618,1.008391
5619,1.012460
5620,1.017129
5621,1.015468
5622,1.012760
5623,1.014020
5624,1.009504
5625,1.011126
5626,1.012210
5627,1.010681
5628,1.009797
5629,1.010755
5630,1.010552
5631,1.007273
5632,1.001602
5633,0.998997
5634,0.996473
5635,0.996489
5636,0.995402
5637,0.992398
5638,0.988914
5639,0.986074
5640,0.986467
5641,0.990345
5642,1.003225
5643,1.053737
5644,1.011422
5645,1.020505
5646,1.011391
5647,1.013584
5648,1.019499
5649,1.013309
5650,1.012057
5651,1.009216
5652,1.007082
5653,1.006023
5654,1.003418
5655,1.006095
5656,1.007076
5657,1.011732
5658,1.012290
5659,1.008926
5660,1.011946
5661,1.011982
5662,1.004530
5663,1.001884
5664,0.999597
5665,0.996659
5666,0.995233
5667,0.993554
5668,0.992841
5669,0.994507
5670,0.995366
5671,0.988256
5672,0.999824
5673,0.991903
5674,0.967153
5675,0.981889
5676,0.987482
5677,1.003742
5678,0.968279
5679,0.991905
5680,1.030183
5681,0.970161
5682,1.040311
5683,0.976151
5684,0.973166
5685,1.163569
5686,1.109897
5687,1.127235
5688,1.119998
5689,1.107595
5690,1.090239
5691,1.063262
5692,1.010137
5693,0.976959
5694,0.949808
5695,0.937892
5696,0.958427
5697,1.008222
5698,1.044777
5699,1.059486
5700,1.055734
5701,1.045895
5702,1.031619
5703,1.018367
5704,1.012363
5705,1.001990
5706,1.012597
5707,1.016490
5708,1.023359
5709,1.031591
5710,1.044473
5711,1.048265
5712,1.047389
5713,1.039286
5714,1.039358
5715,1.019711
5716,1.024228
5717,1.023486
5718,1.026167
5719,1.021749
5720,1.029084
5721,0.945179
5722,0.961608
5723,1.017001
5724,0.991125
5725,1.008367
5726,0.991770
5727,0.989305
5728,0.998247
5729,0.993006
5730,1.007327
5731,0.971834
5732,1.010267
5733,0.988119
5734,0.997390
5735,0.999227
5736,0.997777
5737,1.003502
5738,1.006155
5739,1.010877
5740,1.015047
5741,1.016349
5742,1.015863
5743,1.013456
5744,1.010029
5745,1.005904
5746,1.005475
5747,1.006336
5748,1.005993
5749,1.004742
5750,1.002992
5751,1.004967
5752,1.005935
5753,1.007790
5754,1.009735
5755,0.993773
5756,0.983199
5757,0.975089
5758,1.017236
5759,1.010764
5760,1.040866
5761,1.018165
5762,0.999105
5763,0.999750
5764,0.987988
5765,0.991792
5766,0.987087
5767,1.003294
5768,1.008491
5769,1.009621
5770,1.002975
5771,1.000503
5772,1.001309
5773,1.011084
5774,1.030198
5775,1.045875
5776,1.037750
5777,1.027937
5778,1.004358
5779,0.992199
5780,0.984248
5781,0.981445
5782,0.990588
5783,1.002371
5784,1.013083
5785,1.016821
5786,1.017236
5787,1.020387
5788,1.049505
5789,0.986091
5790,1.005517
5791,1.014346
5792,1.017554
5793,1.031864
5794,1.023978
5795,1.014640
5796,1.014480
5797,1.013475
5798,1.014577
5799,1.010501
5800,1.007792
5801,1.016901
5802,1.022416
5803,1.006863
5804,0.986257
5805,0.996818
5806,1.008762
5807,1.005061
5808,1.004894
5809,1.004373
5810,1.004588
5811,0.994183
5812,0.986650
5813,0.997540
5814,1.007447
5815,10.739932
5816,1.007644
5817,1.006772
5818,1.005410
5819,1.003498
5820,1.009924
5821,1.015283
5822,1.010718
5823,1.009567
5824,1.022167
5825,1.021052
5826,0.999380
5827,0.988448
5828,1.003635
5829,1.020722
5830,1.029443
5831,1.030418
5832,1.013855
5833,1.025787
5834,0.997258
5835,0.998295
5836,1.005416
5837,1.011397
5838,1.007965
5839,1.006931
5840,1.006603
5841,1.004831
5842,1.006641
5843,1.009203
5844,1.006206
5845,1.000774
5846,1.005181
5847,1.006280
5848,1.007217
5849,1.010501
5850,1.008326
5851,1.005858
5852,1.005279
5853,1.002679
5854,1.001724
5855,1.000339
5856,1.001324
5857,1.003789
5858,1.009111
5859,1.009171
5860,1.010355
5861,1.008847
5862,1.002708
5863,1.004578
5864,1.003640
5865,1.005637
5866,1.006275
5867,1.006091
5868,1.009830
5869,1.008557
5870,1.004874
5871,1.001455
5872,1.003331
5873,1.006052
5874,1.004003
5875,1.004893
5876,1.006256
5877,1.004697
5878,1.001214
5879,0.999693
5880,1.006947
5881,1.004712
5882,1.004427
5883,1.000174
5884,1.005883
5885,1.004576
5886,1.004794
5887,1.004214
5888,1.002468
5889,1.002281
5890,1.001708
5891,1.002594
5892,1.003722
5893,1.003636
5894,1.000840
5895,1.003078
5896,1.003366
5897,1.002263
5898,1.003364
5899,1.002686
5900,1.004864
5901,1.002919
5902,1.001155
5903,1.002009
5904,1.000225
5905,1.002479
5906,1.004538
5907,1.001354
5908,1.006560
5909,1.005306
5910,1.002873
5911,1.002145
5912,1.004107
5913,1.004230
5914,1.003377
5915,1.004242
5916,1.003243
5917,1.006953
5918,1.007558
5919,1.006545
5920,1.008132
5921,1.009700
5922,1.007836
5923,1.011230
5924,1.010812
5925,1.005965
5926,1.000859
5927,0.999448
5928,0.998420
5929,1.005272
5930,1.004591
5931,1.005484
5932,1.003984
5933,1.004511
5934,1.006522
5935,1.005059
5936,1.005027
5937,1.005055
5938,1.006524
5939,1.003189
5940,1.001723
5941,1.002145
5942,1.003581
5943,1.005040
5944,1.005048
5945,1.003573
5946,1.003148
5947,1.002707
5948,1.000268
5949,1.003669
5950,1.003155
5951,1.004145
5952,1.005498
5953,1.005555
5954,1.005522
5955,1.004655
5956,1.003609
5957,1.002193
5958,1.003549
5959,1.000699
5960,1.004122
5961,1.003643
5962,1.003104
5963,1.005572
5964,1.004083
5965,1.004130
5966,1.004094
5967,1.005106
5968,1.003567
5969,1.005555
5970,1.006993
5971,1.003595
5972,1.005515
5973,1.006049
5974,1.002653
5975,1.003592
5976,1.006046
5977,1.004630
5978,1.001701
5979,1.003660
5980,1.003634
5981,1.003623
5982,1.001686
5983,1.005590
5984,1.005118
5985,1.003086
5986,1.007033
5987,1.008948
5988,1.007516
5989,1.005561
5990,1.005564
5991,1.004145
5992,1.005056
5993,1.004126
5994,1.004621
5995,1.002711
5996,1.002179
5997,0.999698
5998,1.000685
5999,1.005085
6000,1.004061
6001,1.002616
6002,1.006100
6003,1.006576
6004,1.007062
6005,1.006589
6006,1.002728
6007,1.002230
6008,1.005158
6009,1.005586
6010,1.003631
6011,1.003609
6012,1.001683
6013,1.005056
6014,1.003631
6015,1.003634
6016,1.005633
6017,1.007082
6018,1.004629
6019,1.006549
6020,1.002226
6021,1.002699
6022,1.003115
6023,1.004124
6024,1.005615
6025,1.001203
6026,1.004614
6027,1.001661
6028,1.002703
6029,1.002647
6030,1.003247
6031,1.002131
6032,1.001630
6033,1.004618
6034,1.004129
6035,1.005597
6036,1.001732
6037,1.005579
6038,1.005586
6039,1.005539
6040,1.006580
6041,1.002699
6042,1.006981
6043,1.006052
6044,1.006537
6045,1.003068
6046,1.003535
6047,1.004585
6048,1.003595
6049,1.005597
6050,1.003104
6051,1.005573
6052,1.001176
6053,1.003139
6054,1.003075
6055,1.004614
6056,1.005107
6057,1.004044
6058,1.002128
6059,1.003642
6060,1.003129
6061,1.001155
6062,1.004152
6063,1.007578
6064,1.006156
6065,1.006556
6066,1.004108
6067,1.006533
6068,1.003581
6069,1.005084
6070,1.003623
6071,1.003129
6072,1.005041
6073,1.004571
6074,1.004137
6075,1.005113
6076,1.008002
6077,1.005045
6078,1.006097
6079,1.007485
6080,1.006963
6081,1.005041
6082,1.004607
6083,1.002185
6084,1.003154
6085,1.005183
6086,1.001695
6087,1.003061
6088,1.001665
6089,1.003104
6090,1.003563
6091,1.005495
6092,1.008445
6093,1.006983
6094,1.002707
6095,1.004644
6096,1.004111
6097,1.007571
6098,1.007560
6099,1.006574
6100,1.007512
6101,1.007064
6102,1.006111
6103,1.006085
6104,1.006568
6105,1.003169
6106,1.008515
6107,1.006570
6108,1.005084
6109,1.006580
6110,1.006551
6111,1.003541
6112,1.006948
6113,1.005529
6114,1.002612
6115,1.003135
6116,1.005997
6117,1.003584
6118,1.004541
6119,1.005541
6120,1.008436
6121,1.006010
6122,1.004126
6123,1.004157
6124,1.004148
6125,1.005073
6126,1.009024
6127,1.005109
6128,1.005597
6129,1.005547
6130,1.007527
6131,1.006585
6132,1.005045
6133,1.006551
6134,1.004565
6135,1.002612
6136,1.004651
6137,1.006585
6138,1.006085
6139,1.007542
6140,1.007053
6141,1.006573
6142,1.002650
6143,1.003631
6144,1.000805
6145,1.002651
6146,1.003606
6147,1.002591
6148,1.006071
6149,1.003602
6150,1.004072
6151,1.000660
6152,1.001217
6153,1.004677
6154,1.002653
6155,1.004148
6156,1.008034
6157,1.004530
6158,1.002128
6159,1.006024
6160,1.005023
6161,1.005070
6162,1.006514
6163,1.006003
6164,1.004047
6165,1.005095
6166,1.006565
6167,1.003570
6168,1.005575
6169,0.999780
6170,1.002630
6171,1.005561
6172,1.006591
6173,1.005066
6174,1.003533
6175,1.003581
6176,1.005543
6177,1.008461
6178,1.009039
6179,1.006130
6180,1.006103
6181,1.004090
6182,1.006606
6183,1.008969
6184,1.005550
6185,1.002612
6186,1.002670
6187,1.002647
6188,0.998231
6189,1.002172
6190,1.002622
6191,1.004588
6192,1.004075
6193,1.004571
6194,1.006027
6195,1.007976
6196,1.005102
6197,1.005558
6198,1.005469
6199,1.005031
6200,1.003577
6201,1.005505
6202,1.006530
6203,1.004610
6204,1.004567
6205,1.006117
6206,1.003634
6207,1.002156
6208,1.002113
6209,1.001625
6210,0.999198
6211,1.004539
6212,1.004055
6213,1.002658
6214,1.002153
6215,1.002149
6216,1.002626
6217,1.002093
6218,1.002132
6219,1.003570
6220,1.007010
6221,1.004568
6222,1.005996
6223,1.005586
6224,1.007541
6225,1.007471
6226,1.003150
6227,1.002587
6228,1.003642
6229,1.003627
6230,1.003139
6231,1.001114
6232,1.006972
6233,1.001150
6234,1.001156
6235,1.003592
6236,1.001099
6237,1.004041
6238,1.001650
6239,1.003135
6240,1.001665
6241,1.005186
6242,1.008497
6243,1.009409
6244,1.008890
6245,1.005536
6246,1.001148
6247,1.002630
6248,1.005555
6249,1.007043
6250,1.006424
6251,1.002612
6252,1.000222
6253,0.999171
6254,1.000632
6255,1.006539
6256,1.008517
6257,1.005547
6258,1.003609
6259,1.003530
6260,1.003602
6261,1.004108
6262,1.003085
6263,1.001144
6264,1.000176
6265,1.002103
6266,1.000151
6267,1.003028
6268,1.005525
6269,1.004548
6270,1.007979
6271,1.005523
6272,1.006052
6273,1.003602
6274,1.004607
6275,1.005564
6276,1.003071
6277,1.000642
6278,1.001621
6279,1.006032
6280,1.006517
6281,1.008434
6282,1.011378
6283,1.006935
6284,1.003529
6285,1.006514
6286,1.004666
6287,1.004607
6288,1.003516
6289,1.004515
6290,1.006010
6291,1.007053
6292,1.003573
6293,1.002630
6294,1.005568
6295,1.005515
6296,1.005045
6297,1.003612
6298,1.004563
6299,1.003673
6300,1.003657
6301,1.005105
6302,1.006501
6303,1.004549
6304,1.006061
6305,1.004130
6306,1.005095
6307,1.001596
6308,1.002075
6309,1.005100
6310,1.001683
6311,1.005498
6312,1.009887
6313,1.006955
6314,1.004047
6315,1.001705
6316,1.001644
6317,1.004603
6318,1.003172
6319,1.003617
6320,1.004522
6321,1.005554
6322,1.006052
6323,1.005107
6324,1.010022
6325,1.007502
6326,1.005499
6327,1.004539
6328,1.003621
6329,1.006529
6330,1.004114
6331,1.005564
6332,1.004047
6333,1.003089
6334,1.003609
6335,1.003567
6336,1.001661
6337,1.003158
6338,1.006060
6339,1.008987
6340,1.002662
6341,1.006046
6342,1.008488
6343,1.007447
6344,1.006027
6345,1.009009
6346,1.007460
6347,1.004086
6348,1.005087
6349,1.004546
6350,1.006574
6351,1.005563
6352,1.002601
6353,1.005041
6354,1.005066
6355,1.006036
6356,1.003118
6357,1.000151
6358,1.003075
6359,0.999185
6360,1.004622
6361,1.006443
6362,1.004956
6363,1.001169
6364,1.003595
6365,1.003595
6366,1.005005
6367,1.005034
6368,1.003133
6369,1.001587
6370,1.005041
6371,1.005997
6372,1.004539
6373,1.007428
6374,1.004079
6375,1.006509
6376,1.002089
6377,1.004058
6378,1.004543
6379,1.006970
6380,1.005986
6381,1.005512
6382,1.008436
6383,1.007979
6384,1.005031
6385,1.006951
6386,1.005495
6387,1.004501
6388,1.005034
6389,1.002572
6390,1.003041
6391,1.002117
6392,1.004554
6393,1.004498
6394,1.001597
6395,1.001506
6396,1.003606
6397,1.003581
6398,1.006013
6399,1.008464
6400,1.007550
6401,1.007057
6402,1.005086
6403,1.006083
6404,1.007042
6405,1.006559
6406,1.005996
6407,1.005633
6408,1.006603
6409,1.004961
6410,1.002033
6411,1.003503
6412,1.002584
6413,1.003581
6414,1.004557
6415,1.008521
6416,1.006603
6417,1.005105
6418,1.002149
6419,1.003100
6420,1.005506
6421,1.006912
6422,1.005955
6423,1.006948
6424,1.005508
6425,1.006491
6426,1.005495
6427,1.006522
6428,1.006092
6429,1.002641
6430,1.001162
6431,1.003093
6432,1.007064
6433,1.007027
6434,1.003089
6435,1.001640
6436,1.001632
6437,1.001604
6438,1.005495
6439,1.007394
6440,1.009812
6441,1.011277
6442,1.008893
6443,1.004066
6444,1.001195
6445,1.004550
6446,1.002153
6447,1.000226
6448,1.001222
6449,0.999688
6450,1.002124
6451,1.002601
6452,1.004557
6453,1.004007
6454,1.008382
6455,1.007948
6456,1.006474
6457,1.001591
6458,1.001636
6459,1.002159
6460,1.003118
6461,1.002082
6462,1.006454
6463,1.009450
6464,1.007460
6465,1.001544
6466,1.001152
6467,1.000704
6468,1.004069
6469,1.004055
6470,1.002128
6471,1.005084
6472,1.005067
6473,1.002103
6474,1.003554
6475,1.003044
6476,1.003139
6477,1.001184
6478,1.005037
6479,1.004610
6480,1.004100
6481,1.004599
6482,1.004119
6483,1.004083
6484,1.004519
6485,1.005555
6486,1.004086
6487,1.005564
6488,1.004643
6489,0.999260
6490,1.003657
6491,1.001630
6492,1.004061
6493,1.003980
6494,1.006457
6495,1.004119
6496,1.005530
6497,1.003031
6498,1.000639
6499,1.001594
6500,1.003559
6501,1.003075
6502,1.004034
6503,1.004621
6504,1.003602
6505,1.003525
6506,1.003053
6507,1.003546
6508,1.003609
6509,1.006013
6510,1.006498
6511,1.006965
6512,1.005594
6513,1.006530
6514,1.004058
6515,1.003075
6516,1.003089
6517,1.004190
6518,1.004599
6519,1.005630
6520,1.003165
6521,0.999299
6522,1.005458
6523,1.003577
6524,1.006493
6525,1.006997
6526,1.007515
6527,1.007959
6528,1.005572
6529,1.004498
6530,1.002085
6531,0.999648
6532,1.002203
6533,1.003093
6534,1.005037
6535,1.005508
6536,1.003573
6537,1.005543
6538,1.002591
6539,1.003068
6540,1.005569
6541,1.005073
6542,1.008000
6543,1.007477
6544,1.006477
6545,1.006519
6546,1.008861
6547,1.006542
6548,1.005059
6549,1.004134
6550,1.005957
6551,1.006512
6552,1.004592
6553,1.004546
6554,1.005506
6555,1.004094
6556,1.004557
6557,1.006983
6558,1.008471
6559,1.006959
6560,1.006018
6561,1.004999
6562,1.002032
6563,1.000119
6564,0.999124
6565,1.005980
6566,1.005482
6567,1.007460
6568,1.007030
6569,1.006574
6570,1.008483
6571,1.005612
6572,1.005087
6573,1.003570
6574,1.004128
6575,1.004134
6576,1.003114
6577,1.003065
6578,1.005989
6579,1.006495
6580,1.005501
6581,1.003573
6582,1.002096
6583,1.003065
6584,1.001570
6585,1.000608
6586,1.004571
6587,1.005098
6588,1.004010
6589,1.001615
6590,1.001109
6591,1.003638
6592,1.003104
6593,1.007510
6594,1.005509
6595,1.006471
6596,1.006913
6597,1.004996
6598,1.002038
6599,1.002103
6600,1.004086
6601,1.006495
6602,1.004023
6603,1.006450
6604,1.002556
6605,1.006989
6606,1.005519
6607,1.004530
6608,1.014361
6609,0.882544
6610,1.039254
6611,0.980403
6612,1.013848
6613,1.056650
6614,1.040749
6615,1.002213
6616,0.991495
6617,1.016235
6618,1.009144
6619,0.997430
6620,0.999266
6621,1.001169
6622,1.002106
6623,1.000658
6624,1.001624
6625,1.004963
6626,1.002562
6627,1.004072
6628,1.002546
6629,1.002149
6630,1.003609
6631,1.004086
6632,0.997668
6633,0.998166
6634,1.002132
6635,1.002072
6636,1.004100
6637,1.004052
6638,1.006641
6639,1.008052
6640,1.008933
6641,1.005467
6642,1.006542
6643,1.004557
6644,1.004549
6645,1.002068
6646,1.001059
6647,0.998701
6648,1.002601
6649,1.001664
6650,1.003110
6651,1.003634
6652,1.002142
6653,1.006115
6654,1.005010
6655,1.004614
6656,1.007036
6657,1.006975
6658,1.003079
6659,1.001066
6660,1.002132
6661,1.005539
6662,1.003559
6663,1.004105
6664,1.004604
6665,1.002567
6666,1.006005
6667,1.005506
6668,1.004582
6669,1.004100
6670,1.004089
6671,1.003577
6672,1.003581
6673,1.005066
6674,1.005575
6675,1.003584
6676,1.005435
6677,1.006484
6678,1.004557
6679,1.006955
6680,1.006477
6681,1.005034
6682,1.004525
6683,1.003530
6684,1.005079
6685,1.005522
6686,1.005989
6687,1.004522
6688,1.006484
6689,1.005499
6690,1.003553
6691,1.004034
6692,1.007545
6693,1.004069
6694,1.004041
6695,1.002085
6696,1.005491
6697,1.006031
6698,1.006983
6699,1.003577
6700,1.007976
6701,1.006979
6702,1.004051
6703,1.004525
6704,1.003592
6705,1.002605
6706,1.002128
6707,1.001601
6708,1.005501
6709,1.009402
6710,1.005048
6711,1.001594
6712,1.004047
6713,1.006908
6714,1.005051
6715,1.006046
6716,1.004061
6717,1.001577
6718,1.007516
6719,1.002620
6720,1.003138
6721,1.005558
6722,1.003071
